,manufacturer,model,version,power(kW),fuel_date,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,odometer,fuel_note
98,Mitsubishi,i-MiEV,i-MiEV,49,18.11.2018,13.0,3.4,Electricity,Winter tires,0,0,1,Normal,13.19,0,0,,-1.8100000000000005,173131.0,"Noch 7 Balken, 36km Reichweite, Batterie 14-21°C, 18,0°C, 47,0%, Mainova Ökostrom Novanatur, 3h geladen, Abbruch nach 3,40kWh, 75,5%, Ladeende 0,8°C, RRW 63km, Batterie 11-18°C, 15,2°C, 13B"
99,Mitsubishi,i-MiEV,i-MiEV,49,18.11.2018,68.4,4.5,Electricity,Winter tires,1,1,1,Normal,13.19,0,0,,-1.8100000000000005,173118.0,"Noch 2 Balken, 11km, 21,0%, Ökostrom, 22m52s geladen, 60,0%, Ladeende 2,1°C, RRW 49km, Autobahn 80km/h, 9B"
100,Mitsubishi,i-MiEV,i-MiEV,49,17.11.2018,15.9,7.15,Electricity,Summer tires,1,0,1,Normal,14.0,0,0,,-1.0,173049.0,"Noch 7 Balken, 43km Reichweite, Batterie 18-23°C, 20,7°C, 48,5%, Mainova Ökostrom Novanatur, 7h geladen, Abbruch nach 4,77kWh, beendet nach 2,38kWh bei 99,0%, Ladeende 2,6°C, RRW 96km, Batterie 13-21°C, 17,1°C"
101,Mitsubishi,i-MiEV,i-MiEV,49,17.11.2018,18.3,2.5,Electricity,Summer tires,1,1,1,Normal,14.0,0,0,,-1.0,173033.0,"Noch 6 Balken, 32km, 42%, Solarstrom, 15m23s geladen, 65%, Ladeende 11,6°C, RRW 56km, Autobahn 85km/h, 10B"
102,Mitsubishi,i-MiEV,i-MiEV,49,17.11.2018,49.0,2.0,Electricity,Summer tires,1,1,1,Normal,14.0,0,0,,-1.0,173015.0,"Noch 5 Balken, 32km, 42%, Ökostrom, 10m47s geladen, 61%, Ladeende 12,4°C, RRW 51km, Autobahn 90-95km/h, 9B"
103,Mitsubishi,i-MiEV,i-MiEV,49,16.11.2018,54.5,7.7,Electricity,Summer tires,1,0,1,Normal,14.13,0,0,,-0.8699999999999992,172966.0,"Noch 5 Balken, 31km Reichweite, Mainova Ökostrom Novanatur, 4h geladen, 99,0%, Ladeende 2,6°C, RRW 95km, Batterie 11-18°C, 14,2°C"
104,Mitsubishi,i-MiEV,i-MiEV,49,15.11.2018,47.2,6.6,Electricity,Summer tires,1,0,1,Normal,13.98,0,0,,-1.0199999999999996,172911.0,"Noch 7 Balken, 38km Reichweite, Mainova Ökostrom Novanatur, 3,25h geladen, 100%, Ladeende 7,4°C, RRW 93km, Batterie 12-18°C, 14,3°C"
105,Mitsubishi,i-MiEV,i-MiEV,49,14.11.2018,49.9,7.35,Electricity,Summer tires,1,0,1,Normal,14.73,1,1,,-0.2699999999999996,172864.0,"Noch 6 Balken, 39km Reichweite, Mainova Ökostrom Novanatur, 3,75h geladen, 100%, Ladeende 7,3°C, RRW 101km, Batterie 13-19°C, 14,9°C, Scheibe freiheizen + AC (nur kurze Zeit)"
106,Mitsubishi,i-MiEV,i-MiEV,49,13.11.2018,47.8,6.2,Electricity,Summer tires,1,0,1,Normal,12.97,0,0,,-2.03,172814.0,"Noch 7 Balken, 41km Reichweite, Mainova Ökostrom Novanatur, 3,25h geladen, 100%, Ladeende 5,4°C, RRW 100km, Batterie 14-20°C, 16,4°C"
107,Mitsubishi,i-MiEV,i-MiEV,49,13.11.2018,1.2,1.81,Electricity,Summer tires,1,0,0,Normal,,0,0,,,172766.0,"Noch 14 Balken, 85km Reichweite, Batterie 15-17°C, 16,0°C, 85,0%, Mainova Ökostrom Novanatur, 1,5h geladen, 98,5%, Ladeende 11,5°C, RRW 99km, Batterie 15-20°C, 16,9°C, Regen"
108,Mitsubishi,i-MiEV,i-MiEV,49,12.11.2018,47.0,,Electricity,Summer tires,1,0,1,Normal,,0,0,,,172765.0,"Noch 8 Balken, 46km Reichweite, Mainova Ökostrom Novanatur, 4h geladen, 86,0%, Ladeende 13,2°C, RRW 86km, Batterie 18-21°C, 19,3°C, 15B"
109,Mitsubishi,i-MiEV,i-MiEV,49,10.11.2018,35.3,8.5,Electricity,Summer tires,1,1,1,Normal,13.61,0,0,,-1.3900000000000006,172718.0,"Noch 4 Balken, 21km Reichweite, Batterie 21-27°C, 24,2°C, 30,0%, Mainova Ökostrom Novanatur, 5h geladen, 100%, Ladeende 12,0°C, RRW 88km, Batterie 20-26°C, 22,8°C, Autobahn 90km/h"
110,Mitsubishi,i-MiEV,i-MiEV,49,10.11.2018,18.4,4.2,Electricity,Summer tires,1,0,1,Normal,13.61,0,0,,-1.3900000000000006,172683.0,"Noch 3 Balken, 18km Reichweite, 28%, 4,20kWh in 27m31s geladen (67%), Solarstrom, Ladeende 13,1°C, RRW 56km, 11B"
111,Mitsubishi,i-MiEV,i-MiEV,49,10.11.2018,53.2,1.85,Electricity,Summer tires,1,1,1,Fast,13.61,0,0,,-1.3900000000000006,172664.0,"Noch 3 Balken, 14km Reichweite, Süwag, 53m geladen, Ladeende 11,1°C, RRW 26km, 6B, Autobahn 100km/h"
112,Mitsubishi,i-MiEV,i-MiEV,49,09.11.2018,47.3,6.43,Electricity,Summer tires,1,0,1,Normal,13.59,0,0,,-1.41,172611.0,"Noch 7 Balken, 46km Reichweite, Mainova Ökostrom Novanatur, 3,25h geladen, 100%, Ladeende 8,1°C, RRW 104km, Batterie 15-29°C, 16,9°C"
113,Mitsubishi,i-MiEV,i-MiEV,49,08.11.2018,47.6,6.21,Electricity,Summer tires,1,0,1,Normal,13.05,0,0,,-1.9499999999999995,172564.0,"Noch 7 Balken, 42km Reichweite, Mainova Ökostrom Novanatur, 2h40m geladen, 100%, Ladeende 11,5°C, RRW 98km, Batterie 16-22°C, 18,6°C, Nieselregen"
114,Mitsubishi,i-MiEV,i-MiEV,49,07.11.2018,50.1,7.0,Electricity,Summer tires,1,0,1,Normal,13.97,0,0,,-1.0299999999999994,172516.0,"Noch 6 Balken, 37km Reichweite, Mainova Ökostrom Novanatur, 3,5h geladen, 100%, Ladeende 10,5°C, RRW 100km, Batterie 15-21°C, 17,3°C, Nieselregen"
115,Mitsubishi,i-MiEV,i-MiEV,49,06.11.2018,47.3,,Electricity,Summer tires,1,0,1,Normal,,0,0,,,172466.0,"Noch 8 Balken, 47km Reichweite, Mainova Ökostrom Novanatur, 4,75h geladen, Abbruch 0,78kWh, 63,5%, 100%, Ladeende 7,4°C, RRW 104km, Batterie 14-19°C, 15,8°C"
116,Mitsubishi,i-MiEV,i-MiEV,49,05.11.2018,47.0,6.12,Electricity,Summer tires,1,0,1,Normal,13.02,0,0,,-1.9800000000000004,172419.0,"Noch 8 Balken, 45km Reichweite, Mainova Ökostrom Novanatur, 3,75h geladen, 100%, Ladeende 7,3°C, RRW 99km, Batterie 16-20°C, 18,2°C"
117,Mitsubishi,i-MiEV,i-MiEV,49,04.11.2018,64.2,8.73,Electricity,Summer tires,1,1,1,Normal,13.6,0,0,,-1.4000000000000004,172372.0,"Noch 4 Balken, 25km Reichweite, Mainova Ökostrom Novanatur, 4h geladen, 100%, Ladeende 12,2°C, RRW 104km, Batterie 18-25°C, 20,5°C, Autobahn 90km/h"
118,Mitsubishi,i-MiEV,i-MiEV,49,03.11.2018,22.0,5.23,Electricity,Summer tires,1,1,1,Normal,13.66,0,0,,-1.34,172307.0,"Noch 9 Balken, 48km Reichweite, Mainova Ökostrom Novanatur, Abbruch nach 0,77kWh, weiter 4,46kWh, 4,75h geladen, 100%, Ladeende 9,6°C, RRW 87km, Batterie 16-23°C, 19,3°C"
119,Mitsubishi,i-MiEV,i-MiEV,49,03.11.2018,47.4,4.25,Electricity,Summer tires,1,1,1,Fast,13.66,0,0,,-1.34,172285.0,"Noch 7 Balken, 32km Reichweite, 46%, 2,89kWh in 20m51s geladen (71%), 1,36kWh in 22m45s geladen (84%), Solarstrom, Ladeende 9,6°C, RRW 65km, 14B, Autobahn 95km/h"
120,Mitsubishi,i-MiEV,i-MiEV,49,02.11.2018,49.3,7.12,Electricity,Summer tires,1,0,1,Normal,14.44,0,0,,-0.5600000000000005,172238.0,"Noch 6 Balken, 38km Reichweite, Mainova Ökostrom Novanatur, 4,25h geladen, 100%, Ladeende 8,2°C, RRW 100km, Batterie 15-19°C, 16,7°C"
121,Mitsubishi,i-MiEV,i-MiEV,49,02.11.2018,47.2,6.27,Electricity,Summer tires,1,0,1,Normal,13.28,0,0,,-1.7200000000000006,172188.0,"Noch 7 Balken, 46km Reichweite, Mainova Ökostrom Novanatur, 4,25h geladen, 100%, Ladeende 7,3°C, RRW 102km, Batterie 12-15°C, 13,4°C"
122,Mitsubishi,i-MiEV,i-MiEV,49,31.10.2018,17.7,3.97,Electricity,Summer tires,1,0,1,Normal,13.93,0,0,,-1.0700000000000005,172141.0,"Noch 11 Balken, 65km Reichweite, Mainova Ökostrom Novanatur, 4h geladen, 99,5%, Ladeende 5,4°C, RRW 98km, Batterie 13-17°C, 15,1°C"
123,Mitsubishi,i-MiEV,i-MiEV,49,31.10.2018,34.5,3.3,Electricity,Summer tires,1,0,1,Normal,13.93,0,0,,-1.0700000000000005,172124.0,"Noch 10 Balken, 54km Reichweite, entega Ökostrom, 1h4m geladen, Ladeende 10,2°C, RRW 81km, 15B"
124,Mitsubishi,i-MiEV,i-MiEV,49,30.10.2018,47.2,,Electricity,Summer tires,1,0,1,Normal,,0,0,,,172089.0,"Noch 6 Balken, 38km Reichweite, Mainova Ökostrom Novanatur, 3,75h geladen, 100%, Ladeende 5,7°C, RRW 103km, Batterie 11-16°C, 13,0°C"
125,Mitsubishi,i-MiEV,i-MiEV,49,29.10.2018,48.2,6.6,Electricity,Summer tires,1,0,1,Normal,13.69,0,0,,-1.3100000000000005,172042.0,"Noch 7 Balken, 37km Reichweite, Mainova Ökostrom Novanatur, 3h geladen, 97,5%, Ladeende 6,7°C, RRW 95km, Batterie 11-18°C, 13,6°C"
126,Mitsubishi,i-MiEV,i-MiEV,49,27.10.2018,48.1,8.32,Electricity,Summer tires,1,1,1,Normal,12.47,0,0,,-2.53,171993.0,"Noch 4 Balken, 23km Reichweite, Mainova Ökostrom Novanatur, Abbruch 5,75kWh, 2,57kWh, 4,74h geladen, 100%, Ladeende 6,9°C, RRW 93km, Batterie 16-22°C, 19,3°C"
127,Mitsubishi,i-MiEV,i-MiEV,49,27.10.2018,55.8,4.64,Electricity,Summer tires,1,1,1,Normal,12.47,0,0,,-2.53,171945.0,"Noch 5 Balken, 27km Reichweite, 39%, 3,51kWh in 23m42s geladen (71%), 1,13kWh in 18m17s geladen (81%), Solarstrom, Ladeende 12,5°C, RRW 63km, 13B, Autobahn 95km/h"
128,Mitsubishi,i-MiEV,i-MiEV,49,26.10.2018,48.9,6.4,Electricity,Summer tires,1,0,1,Normal,13.09,0,0,,-1.91,171890.0,"Noch 7 Balken, 43km Reichweite, Mainova Ökostrom Novanatur, 2,75h geladen, 100%, Ladeende 10,6°C, RRW 100km, Batterie 16-22°C, 18,6°C"
129,Mitsubishi,i-MiEV,i-MiEV,49,25.10.2018,47.0,7.0,Electricity,Summer tires,1,0,1,Normal,14.89,0,0,,-0.10999999999999943,171841.0,"Noch 7 Balken, 40km Reichweite, Mainova Ökostrom Novanatur, 3h10m geladen, 100%, Ladeende 12,3°C, RRW 101km, Batterie 18-25°C, 20,7°C"
130,Mitsubishi,i-MiEV,i-MiEV,49,24.10.2018,47.6,,Electricity,Summer tires,1,0,1,Normal,,0,0,,,171793.0,"Noch 8 Balken, 47km Reichweite, Mainova Ökostrom Novanatur, 4h geladen, 96,0%, Ladeende 13,5°C, RRW 96km, Batterie 17-20°C, 18,8°C"
131,Mitsubishi,i-MiEV,i-MiEV,49,23.10.2018,47.4,6.5,Electricity,Summer tires,1,0,1,Normal,13.71,0,0,,-1.2899999999999991,171746.0,"Noch 7 Balken, 45km Reichweite, Mainova Ökostrom Novanatur, 4h geladen, 100%, Ladeende 12,2°C, RRW 105km, Batterie 16-20°C, 17,6°C"
132,Mitsubishi,i-MiEV,i-MiEV,49,22.10.2018,20.2,3.51,Electricity,Summer tires,1,0,1,Normal,13.21,0,0,,-1.7899999999999991,171698.0,"Noch 12 Balken, 70km Reichweite, Mainova Ökostrom Novanatur, 2h geladen, 100%, Ladeende 9,2°C, RRW 101km, Batterie 16-22°C, 18,6°C"
133,Mitsubishi,i-MiEV,i-MiEV,49,22.10.2018,35.9,3.9,Electricity,Summer tires,1,0,1,Normal,13.21,0,0,,-1.7899999999999991,171678.0,"Noch 10 Balken, 50km Reichweite, entega Ökostrom, 1h20m geladen, Ladeende 12,6°C, RRW 70km, 15B"
134,Mitsubishi,i-MiEV,i-MiEV,49,21.10.2018,31.9,3.47,Electricity,Summer tires,0,1,1,Normal,10.88,0,0,,-4.119999999999999,171642.0,"Noch 12 Balken, 75km Reichweite, Mainova Ökostrom Novanatur, 3h geladen, 100%, Ladeende 11,8°C, RRW 106km, Batterie 20-25°C, 21,5°C"
135,Mitsubishi,i-MiEV,i-MiEV,49,21.10.2018,33.5,5.0,Electricity,Summer tires,0,1,1,Normal,14.93,0,0,,-0.07000000000000027,171610.0,"Noch 9 Balken, 44km Reichweite, Süwag, 2h50m geladen, Ladeende 15,1°C, RRW 82km"
136,Mitsubishi,i-MiEV,i-MiEV,49,19.10.2018,40.0,5.2,Electricity,Summer tires,0,1,1,Normal,13.9,0,0,,-1.0999999999999996,171577.0,"Noch 9 Balken, 52km Reichweite, 56,0%, Batterie 21-25°C, 22,9°C, Mainova Ökostrom Novanatur, 2,25h geladen, 100%, Ladeende 13,2°C, RRW 101km, Batterie 22-28°C, 24,7°C, Autobahn 90km/h"
137,Mitsubishi,i-MiEV,i-MiEV,49,19.10.2018,33.4,5.0,Electricity,Summer tires,0,1,1,Fast,13.9,0,0,,-1.0999999999999996,171537.0,"Noch 9 Balken, 43km Reichweite, Mainova Ökostrom Novanatur, 2h geladen, Ladeende 19,8°C, RRW 78km, 16B, Autobahn 100km/h"
138,Mitsubishi,i-MiEV,i-MiEV,49,18.10.2018,48.9,6.51,Electricity,Summer tires,1,0,1,Normal,13.31,0,0,,-1.6899999999999995,171503.0,"Noch 7 Balken, 44km Reichweite, Mainova Ökostrom Novanatur, 3,5h geladen, Ladeende 15,2°C, RRW 102km"
139,Mitsubishi,i-MiEV,i-MiEV,49,17.10.2018,49.4,6.21,Electricity,Summer tires,1,0,1,Normal,12.57,0,0,,-2.43,171454.0,"Noch 7 Balken, 48km Reichweite, Mainova Ökostrom Novanatur, Abbruch 1,56kWh, 63,5%, 4,65kWh, 6h geladen, 100%, Ladeende 11,6°C, RRW 106km, Batterie 20-25°C, 22,2°C"
140,Mitsubishi,i-MiEV,i-MiEV,49,16.10.2018,53.5,6.68,Electricity,Summer tires,1,0,1,Normal,12.49,0,0,,-2.51,171405.0,"Noch 7 Balken, 45km Reichweite, Mainova Ökostrom Novanatur, Abbruch 3,06kWh, 3,62kWh, 5,25h geladen, 99,5%, Ladeende 15,3°C, RRW 109km, Batterie 22-27°C, 23,8°C"
141,Mitsubishi,i-MiEV,i-MiEV,49,15.10.2018,47.8,6.18,Electricity,Summer tires,1,0,1,Normal,12.93,0,0,,-2.0700000000000003,171351.0,"Noch 8 Balken, 48km Reichweite, Mainova Ökostrom Novanatur, 4h geladen, 100%, Ladeende 13,0°C, RRW 104km, Batterie 21-25°C, 22,9°C"
142,Mitsubishi,i-MiEV,i-MiEV,49,13.10.2018,68.7,8.52,Electricity,Summer tires,0,1,1,Normal,12.4,0,0,,-2.6,171304.0,"Noch 4 Balken, 27km Reichweite, 31,5%, Batterie 25-28°C, 25,8°C, Mainova Ökostrom Novanatur, 3,5h geladen, 99,5%, Ladeende 20,3°C, RRW 109km, Batterie 28-34°C, 29,2°C"
143,Mitsubishi,i-MiEV,i-MiEV,49,12.10.2018,16.2,,Electricity,Summer tires,1,0,1,Normal,,0,0,,,171235.0,"Noch 11 Balken, 68km Reichweite, Mainova Ökostrom Novanatur, 2h geladen, Abbruch ohne Werte, 91%, 1,25h geladen, 1,29kWh, 98,0%, Ladeende 14,5°C, RRW 105km, Batterie 22-27°C, 24,5°C"
144,Mitsubishi,i-MiEV,i-MiEV,49,12.10.2018,35.0,2.2,Electricity,Summer tires,1,0,1,Normal,,0,0,,,171219.0,"Noch 1 Balken, 58km Reichweite, entega Ökostrom, 42m geladen, Ladeende 20,4°C, RRW 78km, 14B"
145,Mitsubishi,i-MiEV,i-MiEV,49,11.10.2018,47.5,6.05,Electricity,Summer tires,1,0,1,Normal,12.74,0,0,,-2.26,171184.0,"Noch 8 Balken, 48km Reichweite, Mainova Ökostrom Novanatur, 1,75h geladen, 0,78kWh, 64%, 2,25h geladen, 5,27kWh, 100%, Ladeende 14,7°C, RRW 102km, Batterie 21-27°C, 23,7°C"
146,Mitsubishi,i-MiEV,i-MiEV,49,10.10.2018,46.6,6.21,Electricity,Summer tires,1,0,1,Normal,13.33,0,0,,-1.67,171136.0,"Noch 8 Balken, 48km Reichweite, Mainova Ökostrom Novanatur, 3,75h geladen, 100%, Ladeende 13,7°C, RRW 102km, Batterie 21-26°C, 23,4°C"
147,Mitsubishi,i-MiEV,i-MiEV,49,09.10.2018,50.5,6.51,Electricity,Summer tires,1,0,1,Normal,12.89,0,0,,-2.1099999999999994,171089.0,"Noch 7 Balken, 49km Reichweite, Mainova Ökostrom Novanatur, 5h geladen, 100%, Ladeende 11,9°C, RRW 109km, Batterie 20-24°C, 21,8°C"
148,Mitsubishi,i-MiEV,i-MiEV,49,08.10.2018,10.5,7.16,Electricity,Summer tires,0,1,1,Normal,10.43,0,0,,-4.57,171039.0,"Noch 6 Balken, 42km Reichweite, 45,0%, Batterie 25-36°C, 31,4°C Mainova Ökostrom Novanatur, 3,5h geladen, 100%, Ladeende 11,8°C, RRW 107km, Batterie 25-34°C, 30,0°C, 101müNN"
149,Mitsubishi,i-MiEV,i-MiEV,49,08.10.2018,30.2,3.2,Electricity,Summer tires,0,1,0,Normal,10.43,0,0,,-4.57,171028.0,"Noch 3 Balken, 20km Reichweite, 26,5%, Batterie 26-37°C, 32,0°C, 12m32s geladen, Ökostrom, 55,0%, Ladeende 17,9°C, RRW 53km, Batterie 22-36°C, 30,0°C, 8B, 115müNN"
150,Mitsubishi,i-MiEV,i-MiEV,49,08.10.2018,44.3,3.15,Electricity,Summer tires,0,1,0,Normal,10.43,0,0,,-4.57,170998.0,"Noch 3 Balken, 22km Reichweite, 27,5%, Batterie 25-36°C, 31,2°C, 12m37s geladen, Ökostrom, 56,0%, Ladeende 22,3°C, RRW 56km, Batterie 21-36°C, 29,7°C, 9B, 95müNN"
151,Mitsubishi,i-MiEV,i-MiEV,49,08.10.2018,60.0,5.67,Electricity,Summer tires,1,1,1,Normal,10.43,0,0,,-4.57,170954.0,"Noch 2 Balken, 12km Reichweite, 20,0%, Batterie 28-36°C, 32,7°C, 31m1s geladen, Ökostrom, 67,5%, Ladeende 25,2°C, RRW 69km, Batterie 19-35°C, 28,3°C, 11B, 105müNN"
152,Mitsubishi,i-MiEV,i-MiEV,49,08.10.2018,57.8,5.7,Electricity,Summer tires,1,1,0,Normal,10.43,0,0,,-4.57,170894.0,"Noch 2 Balken, 10km Reichweite, 17,5%, Batterie 27-35°C, 31,4°C, 23m, Abbruch 5,17kWh, 5m12s, 0,53kWh geladen, Solarstrom, 67,0%, Ladeende 28,6°C, RRW 69km, Batterie 20-35°C, 28,7°C, 11B, 336müNN"
153,Mitsubishi,i-MiEV,i-MiEV,49,08.10.2018,49.0,2.9,Electricity,Summer tires,0,1,0,Normal,10.43,0,0,,-4.57,170836.0,"Noch 6 Balken, 42km Reichweite, 44,5%, Batterie 23-32°C, 28,1°C, 17m17s geladen, Ökostrom, 68,5%, Ladeende 26,3°C, RRW 71km, Batterie 18-31°C, 25,6°C, 12B, 333müNN"
154,Mitsubishi,i-MiEV,i-MiEV,49,08.10.2018,24.2,5.01,Electricity,Summer tires,1,1,0,Normal,10.43,0,0,,-4.57,170787.0,"Noch 4 Balken, 17km Reichweite, 29,5%, Batterie 23-33°C, 28,7°C, Abbruch 3,99kWh, 22m14s, 64,5%, 1,02kWh, 13m7s geladen, Ökostrom, 72,0%, Ladeende 18,0°C, RRW 52km, Batterie 17-31°C, 24,7°C, 12B, 698müNN"
155,Mitsubishi,i-MiEV,i-MiEV,49,08.10.2018,37.1,3.26,Electricity,Summer tires,1,1,1,Normal,10.43,0,0,,-4.57,170763.0,"Noch 4 Balken, 24km Reichweite, 29,5%, Batterie 24-31°C, 28,5°C, 21m16s geladen, Ökostrom, 61,5%, Ladeende 18,4°C, RRW 63km, Batterie 19-30°C, 25,4°C, 10B, 480müNN"
156,Mitsubishi,i-MiEV,i-MiEV,49,08.10.2018,25.6,2.02,Electricity,Summer tires,0,1,0,Normal,10.43,0,0,,-4.57,170726.0,"Noch 6 Balken, 42km Reichweite, 9m45s geladen, Ökostrom, 62,5%, Ladeende 21,5°C, RRW 64km, Batterie 23-30°C, 26,7°C, 10B, 537müNN"
157,Mitsubishi,i-MiEV,i-MiEV,49,08.10.2018,74.4,5.03,Electricity,Summer tires,0,1,1,Normal,10.43,0,0,,-4.57,170700.0,"Noch 2 Balken, 13km Reichweite, 20,5%, Batterie 20-26°C, 23,3°C, 25m2s geladen, Ökostrom, 65,5%, Ladeende 13,9°C, RRW 68km, Batterie 22-29°C, 25,7°C, 10B, 611müNN"
158,Mitsubishi,i-MiEV,i-MiEV,49,07.10.2018,86.1,10.44,Electricity,Summer tires,1,0,1,Moderate,11.72,0,0,,-3.28,170626.0,"Noch 1B, 7km RRW, P&amp;C, 15,0%, (23-29°C 26,8°C), 12h, Ladeende 10,4°C RRW 109km 99,5%, (16-21°C 18,5°C),9.1. 20. 23. 25. 27. 29.-31.1. 1.2. 2. 4.-10.2. 12. 13. 15. 16. 18.-24.2. 26.2. 1.-5.3. 8. 10.3. 8.4. 10. 24. 26.4. 30.6. 22.7. 21. 29.8. 4.-7.10. 537m"
159,Mitsubishi,i-MiEV,i-MiEV,49,07.10.2018,47.6,5.2,Electricity,Summer tires,1,0,1,Normal,11.72,0,0,,-3.28,170540.0,"Noch 7 Balken, 30km Reichweite, 40,5%, Windstrom, 1h55m geladen, 84,0%, 14B, Ladeende 17,2°C, RRW 70km, Batterie 23-29°C, 26,3°C, 718müNN"
160,Mitsubishi,i-MiEV,i-MiEV,49,07.10.2018,17.7,2.1,Electricity,Summer tires,1,0,1,Normal,11.72,0,0,,-3.28,170492.0,"Noch 14 Balken, 79km Reichweite, 80,5%, Batterie 18-24°C, 20,9°C, Windstrom, 0,75h geladen, 97,0%, Ladeende 13,3°C, RRW 98km, Batterie 19-24°C, 21,6°C, 553müNN"
161,Mitsubishi,i-MiEV,i-MiEV,49,07.10.2018,43.2,4.8,Electricity,Summer tires,1,0,1,Normal,11.11,0,0,,-3.890000000000001,170474.0,"Noch 10B, 62km RRW, P&amp;C, 61,5%, (21-26°C 23,7°C), 8h, Ladeende 13,0°C RRW 109km 100%, (18-23°C 20,6°C),9.1. 20. 23. 25. 27. 29.-31.1. 1.2. 2. 4.-10.2. 12. 13. 15. 16. 18.-24.2. 26.2. 1.-5.3. 8. 10.3. 8.4. 10. 24. 26.4. 30.6. 22.7. 21. 29.8. 4.-6.10. 537m"
162,Mitsubishi,i-MiEV,i-MiEV,49,06.10.2018,51.0,6.9,Electricity,Summer tires,1,1,1,Fast,13.81,0,0,,-1.1899999999999995,170431.0,"Noch 7 Balken, 43km Reichweite, 49,0%, Batterie 22-26°C, 24,0°C, Windstrom, 3,75h geladen, 100%, Ladeende 20,6°C, RRW 97km, Batterie 24-29°C, 26,2°C, 584müNN"
163,Mitsubishi,i-MiEV,i-MiEV,49,06.10.2018,17.8,2.6,Electricity,Summer tires,1,0,1,Normal,13.81,0,0,,-1.1899999999999995,170380.0,"Noch 13 Balken, 72km Reichweite, 79,5%, Batterie 14-19°C, 16,6°C, Windstrom, 1,5h geladen, Ladeende 15,8°C, RRW 92km, 553müNN"
164,Mitsubishi,i-MiEV,i-MiEV,49,05.10.2018,18.2,2.31,Electricity,Summer tires,1,0,1,Normal,12.69,0,0,,-2.3100000000000005,170362.0,"Noch 14B, 77km RRW, P&amp;C, 81,0%, (18-21°C 20,0°C), 8h, Ladeende 8,1°C RRW 100km 100%, (13-17°C 15,5°C),9.1. 20. 23. 25. 27. 29.-31.1. 1.2. 2. 4.-10.2. 12. 13. 15. 16. 18.-24.2. 26.2. 1.-5.3. 8. 10.3. 8.4. 10. 24. 26.4. 30.6. 22.7. 21. 29.8. 4. 5.10. 537m"
165,Mitsubishi,i-MiEV,i-MiEV,49,05.10.2018,18.4,3.0,Electricity,Summer tires,1,0,1,Normal,11.62,1,1,,-3.3800000000000012,170344.0,"Noch 12 Balken, 71km Reichweite, 73,5%, Batterie 14-21°C, 17,8°C, Windstrom, 7,5h geladen, 98,0%, Ladeende 23,0°C, RRW 96km, Batterie 19-21°C, 20,0°C, 553müNN"
166,Mitsubishi,i-MiEV,i-MiEV,49,04.10.2018,27.3,8.19,Electricity,Summer tires,0,1,1,Normal,11.62,1,1,,-3.3800000000000012,170326.0,"Noch 4B, 26km RRW, P&amp;C, 33,5%, (24-37°C 31,8°C), 10h gel, Ladeende 6,6°C RRW 97km 98,5%, (14-23°C 18,9°C),9.1. 20. 23. 25. 27. 29.-31.1. 1.2. 2. 4.-10.2. 12. 13. 15. 16. 18.-24.2. 26.2. 1.-5.3. 8. 10.3. 8.4. 10. 24. 26.4. 30.6. 22.7. 21. 29.8. 4.10. 537m"
167,Mitsubishi,i-MiEV,i-MiEV,49,04.10.2018,58.4,5.93,Electricity,Summer tires,0,1,0,Moderate,11.62,0,0,,-3.3800000000000012,170298.0,"Noch 3 Balken, 15km Reichweite, 8,0%, Batterie 26-38°C, 33,3°C, 24m41s geladen, Ökostrom, 62,0%, Ladeende 13,2°C, RRW 63km, Batterie 21-38°C, 30,3°C, 10B, Autobahn 65-70km/h, 603müNN"
168,Mitsubishi,i-MiEV,i-MiEV,49,04.10.2018,17.9,2.8,Electricity,Summer tires,0,1,0,Normal,11.62,0,0,,-3.3800000000000012,170240.0,"Noch 5 Balken, 31km Reichweite, 39,5%, Batterie 26-39°C, 33,6°C, 15m45s geladen, Ökostrom, 65,5%, Ladeende 16,4°C, RRW 57km, Batterie 21-38°C, 30,6°C, 11B, 592müNN"
169,Mitsubishi,i-MiEV,i-MiEV,49,04.10.2018,36.9,4.04,Electricity,Summer tires,0,1,0,Normal,11.62,0,0,,-3.3800000000000012,170222.0,"Noch 3 Balken, 15km Reichweite, 23,5%, Batterie 27-40°C, 34,2°C, 17m1s geladen, Ökostrom, 60,0%, Ladeende 17,8°C, RRW 54km, Batterie 22-39°C, 31,5°C, 9B, 536müNN"
170,Mitsubishi,i-MiEV,i-MiEV,49,04.10.2018,43.5,3.8,Electricity,Summer tires,1,1,0,Normal,11.62,0,0,,-3.3800000000000012,170185.0,"Noch 3 Balken, 22km Reichweite, 27,5%, Batterie 28-40°C, 34,8°C, 18m18s geladen, Ökostrom, 61,0%, Ladeende 26,7°C, RRW 62km, Batterie 22-38°C, 31,1°C, 10B, 480müNN"
171,Mitsubishi,i-MiEV,i-MiEV,49,04.10.2018,40.2,5.11,Electricity,Summer tires,0,1,0,Normal,11.62,0,0,,-3.3800000000000012,170142.0,"Noch 2 Balken, 8km Reichweite, 19,5%, Batterie 28-40°C, 34,7°C, 20m19s geladen, Ökostrom, 65,5%, Ladeende 19,3°C, RRW 45km, Batterie 22-39°C, 31,5°C, 10B, 589müNN"
