manufacturer,model,version,power(kW),fuel_date,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation
Volkswagen,Golf,e-Golf,85,31.08.2018,104,10.42,Electricity,Summer tires,0,1,0,Moderate,13.1,0,0,70,-3.7
Volkswagen,Golf,e-Golf,85,30.08.2018,71,13.92,Electricity,Summer tires,0,1,0,Moderate,13.3,0,0,69,-3.5
Volkswagen,Golf,e-Golf,85,30.08.2018,102,11.35,Electricity,Summer tires,0,1,0,Moderate,13.1,0,0,67,-3.7
Volkswagen,Golf,e-Golf,85,29.08.2018,78,11.73,Electricity,Summer tires,0,1,0,Normal,12.2,0,0,76,-4.6
Volkswagen,Golf,e-Golf,85,29.08.2018,102,11.72,Electricity,Summer tires,0,1,0,Moderate,12.5,0,0,69,-4.3
Volkswagen,Golf,e-Golf,85,28.08.2018,71,13.77,Electricity,Summer tires,0,1,0,Fast,14.6,0,0,81,-2.2
Volkswagen,Golf,e-Golf,85,28.08.2018,85,9.86,Electricity,Summer tires,0,1,0,Moderate,11.7,0,0,69,-5.1
Volkswagen,Golf,e-Golf,85,27.08.2018,17,0.93,Electricity,Summer tires,0,1,0,Moderate,14.4,0,0,56,-2.4
Volkswagen,Golf,e-Golf,85,27.08.2018,71,10.22,Electricity,Summer tires,0,1,0,Moderate,12.7,0,0,79,-4.1
Volkswagen,Golf,e-Golf,85,27.08.2018,24,9.67,Electricity,Summer tires,0,1,0,Moderate,12.8,0,0,44,-4
Volkswagen,Golf,e-Golf,85,27.08.2018,65,5.39,Electricity,Summer tires,0,1,0,Moderate,13.8,0,0,65,-3
Volkswagen,Golf,e-Golf,85,27.08.2018,35,1.12,Electricity,Summer tires,0,1,0,Normal,12.1,0,0,51,-4.7
Volkswagen,Golf,e-Golf,85,23.08.2018,68,10.79,Electricity,Summer tires,0,1,0,Normal,12.4,0,0,51,-4.4
Volkswagen,Golf,e-Golf,85,22.08.2018,107,10.88,Electricity,Summer tires,0,1,0,Normal,12.1,0,0,73,-4.7
Volkswagen,Golf,e-Golf,85,22.08.2018,6,6.14,Electricity,Summer tires,0,1,0,Normal,10.7,0,0,42,-6.1
Volkswagen,Golf,e-Golf,85,22.08.2018,98,7.63,Electricity,Summer tires,0,1,0,Normal,12.7,0,0,53,-4.1
Volkswagen,Golf,e-Golf,85,22.08.2018,110,13.16,Electricity,Summer tires,0,1,1,Normal,13.9,0,0,85,-2.9
Volkswagen,Golf,e-Golf,85,21.08.2018,85,12.53,Electricity,Summer tires,1,1,0,Normal,13.9,0,0,52,-2.9
Volkswagen,Golf,e-Golf,85,21.08.2018,115,16.2,Electricity,Summer tires,0,1,1,Moderate,12.3,0,0,44,-4.5
Volkswagen,Golf,e-Golf,85,17.08.2018,22,2.69,Electricity,Summer tires,0,0,1,Moderate,11.1,0,0,41,-5.7
Volkswagen,Golf,e-Golf,85,17.08.2018,25,13.97,Electricity,Summer tires,0,0,1,Normal,15.2,0,0,41,-1.6
Volkswagen,Golf,e-Golf,85,16.08.2018,97,4.08,Electricity,Summer tires,0,1,0,Moderate,13.8,0,0,74,-3
Volkswagen,Golf,e-Golf,85,16.08.2018,114,13.5,Electricity,Summer tires,0,1,1,Moderate,12.6,0,0,73,-4.2
Volkswagen,Golf,e-Golf,85,16.08.2018,17,6.14,Electricity,Summer tires,0,1,0,Moderate,14.4,0,0,55,-2.4
Volkswagen,Golf,e-Golf,85,15.08.2018,71,10.31,Electricity,Summer tires,0,1,0,Moderate,11.5,0,0,74,-5.3
Volkswagen,Golf,e-Golf,85,15.08.2018,101,11.72,Electricity,Summer tires,0,1,0,Moderate,12,0,0,74,-4.8
Volkswagen,Golf,e-Golf,85,14.08.2018,75,12.15,Electricity,Summer tires,0,1,0,Moderate,13.5,0,0,65,-3.3
Volkswagen,Golf,e-Golf,85,14.08.2018,25,9.86,Electricity,Summer tires,0,1,0,Moderate,12.9,0,0,65,-3.9
Volkswagen,Golf,e-Golf,85,14.08.2018,77,4.09,Electricity,Summer tires,0,1,0,Moderate,13.4,0,0,74,-3.4
Volkswagen,Golf,e-Golf,85,13.08.2018,72,12.12,Electricity,Summer tires,0,1,0,Moderate,11.7,0,0,67,-5.1
Volkswagen,Golf,e-Golf,85,13.08.2018,118,10.23,Electricity,Summer tires,0,1,1,Moderate,11.7,0,0,71,-5.1
Volkswagen,Golf,e-Golf,85,12.08.2018,66,10.04,Electricity,Summer tires,0,0,1,Moderate,13.1,0,0,45,-3.7
Volkswagen,Golf,e-Golf,85,10.08.2018,80,12.96,Electricity,Summer tires,0,1,0,Moderate,11.8,0,0,55,-5
Volkswagen,Golf,e-Golf,85,10.08.2018,106,10.6,Electricity,Summer tires,0,1,0,Moderate,12.3,0,0,66,-4.5
Volkswagen,Golf,e-Golf,85,09.08.2018,86,11.44,Electricity,Summer tires,0,1,0,Moderate,10.7,0,0,54,-6.1
Volkswagen,Golf,e-Golf,85,08.08.2018,3,5.21,Electricity,Summer tires,0,1,0,Moderate,12.3,0,0,24,-4.5
Volkswagen,Golf,e-Golf,85,08.08.2018,100,7.06,Electricity,Summer tires,0,1,0,Moderate,12.1,0,0,81,-4.7
Volkswagen,Golf,e-Golf,85,07.08.2018,71,9.99,Electricity,Summer tires,0,1,0,Moderate,10.6,0,0,73,-6.2
Volkswagen,Golf,e-Golf,85,07.08.2018,100,11.16,Electricity,Summer tires,0,1,0,Moderate,12.1,0,0,76,-4.7
Volkswagen,Golf,e-Golf,85,06.08.2018,72,12.58,Electricity,Summer tires,0,1,0,Moderate,10.9,0,0,76,-5.9
Volkswagen,Golf,e-Golf,85,06.08.2018,91,8.93,Electricity,Summer tires,0,1,0,Normal,12.5,0,0,69,-4.3
Volkswagen,Golf,e-Golf,85,05.08.2018,20,8.93,Electricity,Summer tires,0,1,0,Moderate,16.1,0,0,62,-0.7
Volkswagen,Golf,e-Golf,85,04.08.2018,66,7.81,Electricity,Summer tires,0,1,1,Moderate,12,0,0,54,-4.8
Volkswagen,Golf,e-Golf,85,04.08.2018,47,0.74,Electricity,Summer tires,1,1,1,Moderate,12.2,0,0,64,-4.6
Volkswagen,Golf,e-Golf,85,04.08.2018,18,7.22,Electricity,Summer tires,0,1,0,Moderate,12.2,0,0,57,-4.6
Volkswagen,Golf,e-Golf,85,04.08.2018,26,0.93,Electricity,Summer tires,0,1,0,Normal,14.6,0,0,39,-2.2
Volkswagen,Golf,e-Golf,85,03.08.2018,75,9.73,Electricity,Summer tires,0,1,0,Moderate,11.4,0,0,74,-5.4
Volkswagen,Golf,e-Golf,85,03.08.2018,114,10.97,Electricity,Summer tires,0,1,0,Moderate,11.8,0,0,58,-5
Volkswagen,Golf,e-Golf,85,02.08.2018,74,11.22,Electricity,Summer tires,0,1,0,Moderate,11.5,0,0,74,-5.3
Volkswagen,Golf,e-Golf,85,02.08.2018,101,11.9,Electricity,Summer tires,0,1,0,Moderate,11.7,0,0,73,-5.1
Volkswagen,Golf,e-Golf,85,01.08.2018,72,10.41,Electricity,Summer tires,0,1,0,Normal,11.1,0,0,75,-5.7
Volkswagen,Golf,e-Golf,85,01.08.2018,100,11.16,Electricity,Summer tires,0,1,0,Normal,12,0,0,73,-4.8
Volkswagen,Golf,e-Golf,85,31.07.2018,72,9.69,Electricity,Summer tires,0,1,0,Normal,10.3,0,0,75,-6.5
Volkswagen,Golf,e-Golf,85,31.07.2018,71,9.49,Electricity,Summer tires,0,1,0,Normal,12.5,0,0,79,-4.3
Volkswagen,Golf,e-Golf,85,31.07.2018,106,10.19,Electricity,Summer tires,0,1,0,Moderate,11.3,0,0,71,-5.5
Volkswagen,Golf,e-Golf,85,30.07.2018,88,11.35,Electricity,Summer tires,0,1,0,Moderate,11.8,0,0,68,-5
Volkswagen,Golf,e-Golf,85,28.07.2018,17,0.93,Electricity,Summer tires,0,1,0,Moderate,10.9,1,0,30,-5.9
Volkswagen,Golf,e-Golf,85,27.07.2018,79,13.02,Electricity,Summer tires,0,1,0,Normal,14.2,1,0,44,-2.6
Volkswagen,Golf,e-Golf,85,24.07.2018,71,11.15,Electricity,Summer tires,0,1,0,Moderate,12.8,1,0,67,-4
Volkswagen,Golf,e-Golf,85,24.07.2018,86,11.53,Electricity,Summer tires,0,1,0,Moderate,11.7,0,0,74,-5.1
Volkswagen,Golf,e-Golf,85,23.07.2018,16,0.56,Electricity,Summer tires,0,1,0,Moderate,13,0,0,57,-3.8
Volkswagen,Golf,e-Golf,85,23.07.2018,74,4.93,Electricity,Summer tires,0,1,0,Moderate,11.5,0,0,69,-5.3
Volkswagen,Golf,e-Golf,85,23.07.2018,88,10.47,Electricity,Summer tires,0,1,0,Moderate,11.9,0,0,66,-4.9
Volkswagen,Golf,e-Golf,85,21.07.2018,2,0.23,Electricity,Summer tires,0,1,0,Normal,11.5,0,0,20,-5.3
Volkswagen,Golf,e-Golf,85,21.07.2018,89,14.56,Electricity,Summer tires,0,1,0,Normal,12.3,0,0,62,-4.5
Volkswagen,Golf,e-Golf,85,20.07.2018,71,10.97,Electricity,Summer tires,0,1,0,Normal,13.8,0,0,83,-3
Volkswagen,Golf,e-Golf,85,20.07.2018,86,7,Electricity,Summer tires,0,1,1,Normal,13.7,0,0,71,-3.1
Volkswagen,Golf,e-Golf,85,19.07.2018,121,15.85,Electricity,Summer tires,0,1,0,Normal,13.1,0,0,61,-3.7
Volkswagen,Golf,e-Golf,85,19.07.2018,5,4.9,Electricity,Summer tires,1,0,0,Fast,16.1,0,0,28,-0.7
Volkswagen,Golf,e-Golf,85,19.07.2018,96,7.07,Electricity,Summer tires,0,1,0,Moderate,12.1,0,0,82,-4.7
Volkswagen,Golf,e-Golf,85,18.07.2018,71,11.1,Electricity,Summer tires,0,1,0,Moderate,11.8,0,0,73,-5
Volkswagen,Golf,e-Golf,85,18.07.2018,103,12.83,Electricity,Summer tires,0,1,0,Moderate,12,0,0,74,-4.8
Volkswagen,Golf,e-Golf,85,17.07.2018,71,7.16,Electricity,Summer tires,0,1,0,Moderate,11.3,0,0,72,-5.5
Volkswagen,Golf,e-Golf,85,17.07.2018,86,11.34,Electricity,Summer tires,0,1,0,Moderate,11,0,0,74,-5.8
Volkswagen,Golf,e-Golf,85,16.07.2018,16,0.37,Electricity,Summer tires,0,1,0,Moderate,12.1,0,0,57,-4.7
Volkswagen,Golf,e-Golf,85,16.07.2018,74,9.01,Electricity,Summer tires,0,1,0,Moderate,11.4,1,0,69,-5.4
Volkswagen,Golf,e-Golf,85,16.07.2018,117,11.16,Electricity,Summer tires,0,1,1,Moderate,11.8,0,0,63,-5
Volkswagen,Golf,e-Golf,85,14.07.2018,102,14.82,Electricity,Summer tires,1,0,1,Moderate,12.3,0,0,50,-4.5
Volkswagen,Golf,e-Golf,85,14.07.2018,37,1.9,Electricity,Summer tires,0,0,1,Moderate,11.3,0,0,49,-5.5
Volkswagen,Golf,e-Golf,85,14.07.2018,115,12.08,Electricity,Summer tires,0,1,0,Moderate,12.9,0,0,58,-3.9
Volkswagen,Golf,e-Golf,85,13.07.2018,85,11.9,Electricity,Summer tires,0,1,0,Moderate,11.8,0,0,78,-5
Volkswagen,Golf,e-Golf,85,12.07.2018,86,11.53,Electricity,Summer tires,0,1,0,Moderate,12.2,0,0,65,-4.6
Volkswagen,Golf,e-Golf,85,12.07.2018,85,11.16,Electricity,Summer tires,0,1,0,Moderate,11.5,0,0,75,-5.3
Volkswagen,Golf,e-Golf,85,11.07.2018,86,13.02,Electricity,Summer tires,0,1,0,Moderate,13.1,0,0,64,-3.7
Volkswagen,Golf,e-Golf,85,11.07.2018,86,11.53,Electricity,Summer tires,0,1,0,Moderate,13,0,0,67,-3.8
Volkswagen,Golf,e-Golf,85,11.07.2018,97,10.42,Electricity,Summer tires,1,1,0,Normal,14.5,0,0,54,-2.3
Volkswagen,Golf,e-Golf,85,10.07.2018,86,12.4,Electricity,Summer tires,0,1,0,Moderate,12.9,0,0,72,-3.9
Volkswagen,Golf,e-Golf,85,09.07.2018,86,10.04,Electricity,Summer tires,0,1,0,Moderate,13.2,0,0,76,-3.6
Volkswagen,Golf,e-Golf,85,09.07.2018,87,11.44,Electricity,Summer tires,0,1,0,Moderate,11.8,0,0,66,-5
Volkswagen,Golf,e-Golf,85,07.07.2018,40,15.07,Electricity,Summer tires,0,1,0,Moderate,12.3,0,0,52,-4.5
Volkswagen,Golf,e-Golf,85,06.07.2018,92,0.74,Electricity,Summer tires,0,1,0,Moderate,11.9,0,0,64,-4.9
Volkswagen,Golf,e-Golf,85,06.07.2018,87,14.69,Electricity,Summer tires,0,1,0,Moderate,11.9,0,0,76,-4.9
Volkswagen,Golf,e-Golf,85,05.07.2018,89,4.84,Electricity,Summer tires,0,1,0,Moderate,11.7,0,0,62,-5.1
Volkswagen,Golf,e-Golf,85,05.07.2018,86,11.67,Electricity,Summer tires,0,1,0,Moderate,12,0,0,76,-4.8
Volkswagen,Golf,e-Golf,85,04.07.2018,86,11.35,Electricity,Summer tires,0,1,0,Fast,13.7,0,0,74,-3.1
Volkswagen,Golf,e-Golf,85,04.07.2018,86,14.51,Electricity,Summer tires,0,1,0,Moderate,11.2,0,0,73,-5.6
Volkswagen,Golf,e-Golf,85,03.07.2018,115,8,Electricity,Summer tires,0,1,0,Moderate,12,0,0,69,-4.8
Volkswagen,Golf,e-Golf,85,03.07.2018,86,12.84,Electricity,Summer tires,0,1,0,Moderate,11.2,0,0,73,-5.6
Volkswagen,Golf,e-Golf,85,02.07.2018,87,7.26,Electricity,Summer tires,0,1,0,Moderate,12.3,0,0,75,-4.5
Volkswagen,Golf,e-Golf,85,02.07.2018,87,14.4,Electricity,Summer tires,0,1,0,Moderate,12.8,0,0,68,-4
Volkswagen,Golf,e-Golf,85,01.07.2018,86,10.67,Electricity,Summer tires,0,0,1,Moderate,12.2,0,0,49,-4.6
Volkswagen,Golf,e-Golf,85,01.07.2018,78,9.35,Electricity,Summer tires,0,0,1,Moderate,12.8,0,0,54,-4
Volkswagen,Golf,e-Golf,85,30.06.2018,113,12.49,Electricity,Summer tires,0,1,1,Moderate,12.3,0,0,67,-4.5
Volkswagen,Golf,e-Golf,85,30.06.2018,106,13.7,Electricity,Summer tires,0,1,1,Moderate,12.4,0,0,79,-4.4
Volkswagen,Golf,e-Golf,85,30.06.2018,118,13.85,Electricity,Summer tires,0,1,1,Moderate,13.3,0,0,71,-3.5
Volkswagen,Golf,e-Golf,85,29.06.2018,79,9.24,Electricity,Summer tires,0,0,1,Moderate,11.7,1,0,51,-5.1
Volkswagen,Golf,e-Golf,85,28.06.2018,29,3.42,Electricity,Summer tires,0,0,1,Moderate,11.8,0,0,42,-5
Volkswagen,Golf,e-Golf,85,27.06.2018,76,13.43,Electricity,Summer tires,0,0,1,Moderate,12.4,0,0,64,-4.4
Volkswagen,Golf,e-Golf,85,27.06.2018,1,5.4,Electricity,Summer tires,1,0,0,Moderate,8,0,0,17,-8.8
Volkswagen,Golf,e-Golf,85,27.06.2018,110,3.61,Electricity,Summer tires,0,0,1,Moderate,11.8,0,0,50,-5
Volkswagen,Golf,e-Golf,85,26.06.2018,103,12.46,Electricity,Summer tires,0,0,1,Moderate,12.1,0,0,55,-4.7
Volkswagen,Golf,e-Golf,85,25.06.2018,31,3.88,Electricity,Summer tires,0,0,1,Moderate,12.5,0,0,42,-4.3
Volkswagen,Golf,e-Golf,85,24.06.2018,97,13.48,Electricity,Summer tires,0,0,1,Moderate,13.9,0,0,63,-2.9
Volkswagen,Golf,e-Golf,85,23.06.2018,40,16.5,Electricity,Summer tires,0,1,0,Normal,16.3,0,0,85,-0.5
Volkswagen,Golf,e-Golf,85,23.06.2018,77,3.87,Electricity,Summer tires,0,1,0,Moderate,14.2,0,0,65,-2.6
Volkswagen,Golf,e-Golf,85,23.06.2018,72,13.33,Electricity,Summer tires,0,1,0,Moderate,14,0,0,75,-2.8
Volkswagen,Golf,e-Golf,85,23.06.2018,83,6.51,Electricity,Summer tires,0,1,1,Moderate,13.3,0,0,71,-3.5
Volkswagen,Golf,e-Golf,85,22.06.2018,136,15.74,Electricity,Summer tires,1,0,1,Moderate,11.5,0,0,49,-5.3
Volkswagen,Golf,e-Golf,85,22.06.2018,89,16.74,Electricity,Summer tires,0,1,0,Moderate,13.5,0,0,59,-3.3
Volkswagen,Golf,e-Golf,85,21.06.2018,3,4.55,Electricity,Summer tires,1,0,0,Moderate,10.2,0,0,30,-6.6
Volkswagen,Golf,e-Golf,85,21.06.2018,88,1.67,Electricity,Summer tires,0,1,0,Moderate,12.2,0,0,62,-4.6
Volkswagen,Golf,e-Golf,85,20.06.2018,86,9.03,Electricity,Summer tires,0,1,0,Moderate,10.5,0,0,69,-6.3
Volkswagen,Golf,e-Golf,85,20.06.2018,87,13.78,Electricity,Summer tires,1,1,0,Moderate,12.6,0,0,80,-4.2
Volkswagen,Golf,e-Golf,85,20.06.2018,74,8.93,Electricity,Summer tires,1,1,0,Moderate,12.7,0,0,58,-4.1
Volkswagen,Golf,e-Golf,85,19.06.2018,28,0.96,Electricity,Summer tires,1,1,0,Moderate,11.7,0,0,51,-5.1
Volkswagen,Golf,e-Golf,85,19.06.2018,85,14.51,Electricity,Summer tires,0,1,0,Moderate,12.2,0,0,75,-4.6
Volkswagen,Golf,e-Golf,85,19.06.2018,88,5.77,Electricity,Summer tires,0,1,0,Moderate,11.3,0,0,73,-5.5
Volkswagen,Golf,e-Golf,85,18.06.2018,86,10.06,Electricity,Summer tires,0,1,0,Moderate,11.7,0,0,68,-5.1
Volkswagen,Golf,e-Golf,85,17.06.2018,77,12.72,Electricity,Summer tires,0,0,1,Moderate,12.8,0,0,77,-4
Volkswagen,Golf,e-Golf,85,16.06.2018,112,11.25,Electricity,Summer tires,0,0,1,Moderate,12.6,0,0,53,-4.2
Volkswagen,Golf,e-Golf,85,16.06.2018,2,5.59,Electricity,Summer tires,0,1,0,Moderate,9.8,0,0,21,-7
Volkswagen,Golf,e-Golf,85,15.06.2018,86,7.44,Electricity,Summer tires,0,1,0,Moderate,11.1,0,0,68,-5.7
Volkswagen,Golf,e-Golf,85,15.06.2018,86,10.04,Electricity,Summer tires,0,1,0,Moderate,12.1,0,0,64,-4.7
Volkswagen,Golf,e-Golf,85,14.06.2018,85,11.35,Electricity,Summer tires,0,1,0,Moderate,11.2,0,0,70,-5.6
Volkswagen,Golf,e-Golf,85,14.06.2018,89,9.3,Electricity,Summer tires,0,1,0,Moderate,12.7,0,0,72,-4.1
Volkswagen,Golf,e-Golf,85,13.06.2018,86,8,Electricity,Summer tires,0,1,0,Moderate,12.5,0,0,77,-4.3
Volkswagen,Golf,e-Golf,85,13.06.2018,89,12.59,Electricity,Summer tires,0,1,0,Moderate,12.3,0,0,77,-4.5
Volkswagen,Golf,e-Golf,85,12.06.2018,86,10.23,Electricity,Summer tires,0,1,0,Moderate,12.5,0,0,78,-4.3
Volkswagen,Golf,e-Golf,85,12.06.2018,85,12.28,Electricity,Summer tires,0,1,0,Moderate,11.7,0,0,72,-5.1
Volkswagen,Golf,e-Golf,85,11.06.2018,87,7.44,Electricity,Summer tires,0,1,0,Moderate,11.6,0,0,70,-5.2
Volkswagen,Golf,e-Golf,85,11.06.2018,85,12.09,Electricity,Summer tires,0,1,0,Moderate,11.5,0,0,76,-5.3
Volkswagen,Golf,e-Golf,85,11.06.2018,86,7.63,Electricity,Summer tires,0,1,1,Moderate,13.5,0,0,45,-3.3
Volkswagen,Golf,e-Golf,85,08.06.2018,46,5.8,Electricity,Summer tires,1,1,0,Moderate,12.6,0,0,39,-4.2
Volkswagen,Golf,e-Golf,85,08.06.2018,129,14.19,Electricity,Summer tires,0,1,1,Moderate,11,0,0,63,-5.8
Volkswagen,Golf,e-Golf,85,07.06.2018,86,10.41,Electricity,Summer tires,0,1,0,Moderate,12.1,0,0,71,-4.7
Volkswagen,Golf,e-Golf,85,06.06.2018,86,9.55,Electricity,Summer tires,0,1,0,Moderate,11.1,0,0,72,-5.7
Volkswagen,Golf,e-Golf,85,06.06.2018,86,10.66,Electricity,Summer tires,0,1,0,Moderate,12.4,0,0,55,-4.4
Volkswagen,Golf,e-Golf,85,05.06.2018,86,10.15,Electricity,Summer tires,0,1,0,Moderate,11.8,0,0,76,-5
Volkswagen,Golf,e-Golf,85,05.06.2018,85,13.82,Electricity,Summer tires,0,1,0,Moderate,11.7,0,0,67,-5.1
Volkswagen,Golf,e-Golf,85,05.06.2018,86,6.88,Electricity,Summer tires,0,1,0,Moderate,12.5,0,0,71,-4.3
Volkswagen,Golf,e-Golf,85,04.06.2018,87,10.27,Electricity,Summer tires,0,1,0,Moderate,11.8,0,0,66,-5
Volkswagen,Golf,e-Golf,85,03.06.2018,24,6.88,Electricity,Summer tires,0,1,0,Moderate,13,0,0,48,-3.8
Volkswagen,Golf,e-Golf,85,02.06.2018,23,1,Electricity,Summer tires,0,1,0,Moderate,13.5,1,0,42,-3.3
Volkswagen,Golf,e-Golf,85,02.06.2018,2,0.56,Electricity,Summer tires,1,0,0,Moderate,13.2,1,0,15,-3.6
Volkswagen,Golf,e-Golf,85,01.06.2018,86,10.23,Electricity,Summer tires,0,1,0,Moderate,12.4,1,0,61,-4.4
Volkswagen,Golf,e-Golf,85,01.06.2018,85,8.56,Electricity,Summer tires,0,1,0,Moderate,10.7,0,0,68,-6.1
Volkswagen,Golf,e-Golf,85,31.05.2018,129,16.66,Electricity,Summer tires,0,1,0,Moderate,11.8,1,0,61,-5
Volkswagen,Golf,e-Golf,85,31.05.2018,85,13.02,Electricity,Summer tires,0,1,0,Moderate,11.7,0,0,73,-5.1
Volkswagen,Golf,e-Golf,85,30.05.2018,17,8.18,Electricity,Summer tires,0,1,0,Moderate,12.7,0,0,61,-4.1
Volkswagen,Golf,e-Golf,85,30.05.2018,18,0.9,Electricity,Summer tires,0,1,0,Moderate,12.5,0,0,66,-4.3
Volkswagen,Golf,e-Golf,85,30.05.2018,86,2.98,Electricity,Summer tires,0,1,0,Moderate,12.8,0,0,73,-4
Volkswagen,Golf,e-Golf,85,30.05.2018,86,15.06,Electricity,Summer tires,0,1,0,Moderate,11.1,0,0,72,-5.7
Volkswagen,Golf,e-Golf,85,29.05.2018,88,6.14,Electricity,Summer tires,0,1,0,Moderate,11.8,0,0,72,-5
Volkswagen,Golf,e-Golf,85,29.05.2018,86,14.69,Electricity,Summer tires,0,1,0,Moderate,11.2,0,0,67,-5.6
Volkswagen,Golf,e-Golf,85,28.05.2018,85,3.91,Electricity,Summer tires,0,1,0,Moderate,11.6,0,0,74,-5.2
Volkswagen,Golf,e-Golf,85,28.05.2018,86,9.72,Electricity,Summer tires,0,1,0,Moderate,11.3,0,0,68,-5.5
Volkswagen,Golf,e-Golf,85,27.05.2018,85,11.72,Electricity,Summer tires,0,0,1,Moderate,13.1,0,0,60,-3.7
Volkswagen,Golf,e-Golf,85,26.05.2018,44,8.74,Electricity,Summer tires,0,0,1,Moderate,13.6,0,0,44,-3.2
Volkswagen,Golf,e-Golf,85,25.05.2018,86,8.56,Electricity,Summer tires,0,1,0,Moderate,14.8,0,0,57,-2
Volkswagen,Golf,e-Golf,85,25.05.2018,86,12.81,Electricity,Summer tires,0,1,0,Moderate,12.1,0,0,72,-4.7
Volkswagen,Golf,e-Golf,85,24.05.2018,86,8,Electricity,Summer tires,0,1,0,Moderate,12.1,0,0,61,-4.7
Volkswagen,Golf,e-Golf,85,24.05.2018,87,14.91,Electricity,Summer tires,0,1,0,Moderate,11.8,0,0,74,-5
Volkswagen,Golf,e-Golf,85,23.05.2018,85,14.14,Electricity,Summer tires,0,1,0,Moderate,12.4,0,0,68,-4.4
Volkswagen,Golf,e-Golf,85,23.05.2018,86,12.65,Electricity,Summer tires,0,1,0,Moderate,11.2,0,0,72,-5.6
Volkswagen,Golf,e-Golf,85,22.05.2018,88,5.02,Electricity,Summer tires,0,1,0,Moderate,12.2,0,0,68,-4.6
Volkswagen,Golf,e-Golf,85,22.05.2018,87,10.18,Electricity,Summer tires,0,1,0,Moderate,11.7,0,0,53,-5.1
Volkswagen,Golf,e-Golf,85,21.05.2018,112,16.93,Electricity,Summer tires,0,1,1,Normal,12.8,0,0,69,-4
Volkswagen,Golf,e-Golf,85,20.05.2018,81,11.55,Electricity,Summer tires,0,1,0,Normal,13.4,1,0,90,-3.4
Volkswagen,Golf,e-Golf,85,20.05.2018,98,14.05,Electricity,Summer tires,0,1,0,Normal,13.5,1,0,91,-3.3
Volkswagen,Golf,e-Golf,85,20.05.2018,97,13.04,Electricity,Summer tires,0,1,0,Normal,14.4,1,0,77,-2.4
Volkswagen,Golf,e-Golf,85,19.05.2018,2,0.24,Electricity,Summer tires,1,0,0,Normal,12.2,0,0,24,-4.6
Volkswagen,Golf,e-Golf,85,19.05.2018,12,1.84,Electricity,Summer tires,1,0,0,Normal,15.3,0,0,41,-1.5
Volkswagen,Golf,e-Golf,85,19.05.2018,38,6.51,Electricity,Summer tires,0,1,0,Normal,12.1,0,0,64,-4.7
Volkswagen,Golf,e-Golf,85,18.05.2018,56,10.6,Electricity,Summer tires,0,1,0,Normal,15.4,0,0,97,-1.4
Volkswagen,Golf,e-Golf,85,18.05.2018,79,7.24,Electricity,Summer tires,0,1,0,Normal,12.6,0,0,63,-4.2
Volkswagen,Golf,e-Golf,85,18.05.2018,70,7.78,Electricity,Summer tires,0,1,0,Normal,13.6,0,0,68,-3.2
Volkswagen,Golf,e-Golf,85,18.05.2018,89,16.55,Electricity,Summer tires,0,1,0,Moderate,12,0,0,68,-4.8
Volkswagen,Golf,e-Golf,85,17.05.2018,86,11.53,Electricity,Summer tires,0,1,0,Normal,14.8,0,0,58,-2
Volkswagen,Golf,e-Golf,85,17.05.2018,85,16.92,Electricity,Summer tires,0,1,0,Normal,12.4,0,0,73,-4.4
Volkswagen,Golf,e-Golf,85,16.05.2018,87,8.74,Electricity,Summer tires,0,1,0,Normal,14.2,0,0,70,-2.6
Volkswagen,Golf,e-Golf,85,16.05.2018,85,12.14,Electricity,Summer tires,0,1,0,Moderate,11.4,0,0,74,-5.4
Volkswagen,Golf,e-Golf,85,15.05.2018,86,8.37,Electricity,Summer tires,0,1,0,Moderate,12.3,0,0,60,-4.5
Volkswagen,Golf,e-Golf,85,15.05.2018,86,16.49,Electricity,Summer tires,1,1,0,Moderate,11.8,0,0,74,-5
Volkswagen,Golf,e-Golf,85,15.05.2018,104,9.3,Electricity,Summer tires,1,1,0,Moderate,12.4,0,0,63,-4.4
Volkswagen,Golf,e-Golf,85,14.05.2018,86,10.23,Electricity,Summer tires,0,1,0,Moderate,11.9,0,0,65,-4.9
Volkswagen,Golf,e-Golf,85,12.05.2018,5,5.21,Electricity,Summer tires,1,0,0,Fast,15.9,0,0,13,-0.9
Volkswagen,Golf,e-Golf,85,11.05.2018,4,3.72,Electricity,Summer tires,1,0,0,Fast,12.4,0,0,20,-4.4
Volkswagen,Golf,e-Golf,85,09.05.2018,96,5.39,Electricity,Summer tires,0,1,0,Fast,14.4,0,0,46,-2.4
Volkswagen,Golf,e-Golf,85,09.05.2018,85,16.74,Electricity,Summer tires,0,1,0,Moderate,12.6,0,0,75,-4.2
Volkswagen,Golf,e-Golf,85,09.05.2018,82,9.49,Electricity,Summer tires,0,1,0,Fast,15.4,0,0,53,-1.4
Volkswagen,Golf,e-Golf,85,08.05.2018,6,6.07,Electricity,Summer tires,1,0,0,Moderate,11,0,0,18,-5.8
Volkswagen,Golf,e-Golf,85,08.05.2018,20,4.87,Electricity,Summer tires,1,0,0,Moderate,10.2,0,0,28,-6.6
Volkswagen,Golf,e-Golf,85,08.05.2018,87,10.18,Electricity,Summer tires,0,1,0,Moderate,11.3,0,0,66,-5.5
